Id,Review,Rating
5034,"Midnight Oud is a fragrance that has to be experienced. I can tell you how FABULOUS it smells, and that it is one of the nicest Oud's i have. I recommend applying about 1/2 hr before you go out. Although I do not think it is a strong scent, when it dries down a bit it is even more fabulous. How nice ? I was a a car dealership and when I left, a woman came running after me to ask what perfume I was wearing. Same at the office; when I pass by fellow employees I am frequently told how nice a ""wake"" I leave. Buy it - you'll love it !!! Oh, added bonus, the packaging is also beautiful and one bottle will last you quite a while.",5
5036,"Very solid iris fragrance. Works well layers over chocolaty gourmand's to create an intense long lasting, and, addictive scent. ",5
5036,Molinard Violette. A slightly green sweet floral violet. A perfect perfume for spring and summer,4
5042,This review is about Montale Paris sweet Oriental this perfume is like all of the Montale Perfumes very good quality very strong opening notes then after a few minuets is mellows out to a very sweet and spicy very pleasant and long lasting I will recommend this perfume to the people that like spice scents. ,5
5044,"montale wood & spice, I love it. You had sent me a sample awhile back, never forgot it. I finally ordered it. thanks again. Oscar O. Lima",5
5045,"First, I bought the Montana Homme with the blue box. This is a nice clean, soapy scent. Initially, it's slightly floral perhaps with a touch of spice. After a couple hours, I start picking up a little more of the oakmoss. This will work very nicely in warmer weather. For the price, this was a quality purchase. ",4
5045,"Montana just as I remembered the smell of those important moments, thanks",5
5051,"Narciso Rodriguez Bleu Noir Gift set is one of many I have bought from this site! I love it! It is authentic and all items on photo received upon arrival. Anywho, this perfume is very empowering with flower scent and slight musk, as its previous EDT version. Very different smell with an upgrade on its longevity. This lasts about 8 hours on my skin and sticks very well. If you want to smell like flowers, yet masculine then this is your perfume. Just to share: The bottle with cap weighs about 483 grams (~ 1 lb.). Presentation - 9/10 Beautiful Bottle Scent - 9.0/10 Gorgeous Longevity - 9.0/10 Keeps going, and going! Versatility - 8/10 Anytime except high summer heat Performance - 8.5/10 Personal space scent bubble Silage - 8.0/10 Sneaky scent trail Value - 10/10 Buy from discounters only ",5
5052,Narcissi Rodriquez For Her is my favorite and I’m now trying the Rose Musc. It’s really nice a little goes a long way,5
5055,Ilove trini girl favorite ,5
5056,Nice!! Fresh!! Very feminine ❤️,5
5059,I really like the scent of OP Endless. About 3/4 the way through the one I was using and when I saw the testers show up with additional discount and free shipping I figured it was time to stock up.,5
5061,"I had worn organza for the past 15 years. when I went in to the mall to see if there was something else I might like, after trying a lot of different scents this one took the cake, hands down.",5
5064,"Lady Million has a good shower gel. It's very moisture, the fragrance stays in your skin and it also stays in the bathroom. It worth the price. ",4
5068,A fragrance that is long lasting without being overwhelming strong. You can wear it to work without any problem. People around me like this fragrance very much and no one thing it's too strong.,4
5069,Beautiful absolutely beautiful. Parfume de Marly Meliora I so happy I came across this perfume. ,5
5069,Parfums De Marly is one of the most beautiful scents ever. I received a sample of it not expecting to fall in love. It is a beautiful floral scent. I find it very unique. I would highly recommend this to anyone that likes light floral citrus scents. It is easily one of my top 5 fragrances. ,5
5070,Just that extra coverage everywhere on your body. Love the smell and the price is great on this site. ,5
5072,"Good cool weather scent. A lot of reviews said it was similar to Opium I totally disagree. But still a good smelling, spicy, oriental scent.",4
5072,"I know the smell of this EDT and received Penhaligon's Lp No.9 is 100% authentic for VERY good price. Absolutely perfect oriental with spices fragrance, a lot of compliments from people around. This fragrance is great for evening events ( formal night or night club party).",4
5078,"Waw , truly amazing smell ",5
5078,"Wow,this is a hell of a sexy scent from Perry Ellis. Love the golden bottle,but it's kind of hard to tell how much perfume I have left,whether it's a half or quarter liter. I also can't tell what notes are in it but if I have to guess,then I'd say it's a soft floral with a touch of woods. Lasts quite long too. Love it.",5
5078,"Wow,this is a hell of a sexy scent from Perry Ellis. Love the golden bottle,but it's kind of hard to tell how much perfume I have left,whether it's a half or quarter liter. I also can't tell what notes are in it but if I have to guess,then I'd say it's a soft floral with a touch of woods. Lasts quite long too. Love it.",5
5080,""" Philosophy Lemon Custard "", is a very nice light fragrance, especially for the summer. It's has a lemony smell and on the front of bottle, gives you a recipe for lemon Custard. This is a spritz and you will need an atomizer, very large bottle.",5
5081,I am satisfy with the aroma of the fragrance. It is a pleasant scent that soothes and comfort.,5
5092,A subtle but enhancing fragrance to the perfume!,5
5094,Its nice...lasts long..only need a little,5
5102,Muy buen producto samba,5
5103,"My oh my,I like this fragrance. I thought this was the women's version but I was mistaken. I hope they bring it back. I gave this to my cousin who's forty three and he likes it so,it's all good.",5
5103,great smell wifes favorite cologne,4
5105,"Secrets by Dana is awful. I love patchouli, but it is not evident in this cologne. It smells like bug spray. I realize it was on clearance, but other products are also and smell just fine.",1
5105,"This is awful. I love patchouli, but it is not evident in this cologne. It smells like bug spray. I realize it was on clearance, but other products are also and smell just fine.",1
5105,"the ""Secrets by Dana"" cologne was a guess buy for me - had never heard of it, but I liked the shape of the bottle for a particular small bag I travel with, actually. I usually don't like patchouli scents in anything, but it is very faint in this cologne. Overall, it smells light and fresh and pleasant. Consider this a very light spray - scent doesn't last long - you would need to apply it 4 times throughout the day to continue to smell it.",4
5105,"Not for me, very strong smell",1
5105,"I bought Secrets by Dana without ever having smelled it before. I read the notes in it and the description and it sounded like it would be something that I would like. I love Secrets, the first time I put it on, I knew that I made a good decision in buying this perfume. I highly recommend this fragrance.",5
5108,My mom's loves it so much!,4
5108,"She wood golden light is liquid sunlight, water and wood, very unique scent.",5
5114,A really nice sweet (amber) oriental fragrance with woods. There's a background hint of plastic which may be a combination of the patchouli and sandalwood? Definitely niche smelling. Love it. ,5
5114,A really great woodsy oriental with the sweetness of vanilla. Has a warm spicy backdrop. Niche quality. It becomes milky on the dry-down. No smoke or incense in this oriental. You can definitely blind-buy this one if you like oriental fragrances.,5
5115,"Loving it seriously and friends are asking me where I bought it. So it's nice I would want more in future. Yours customer, Peter.",5
5117,Botella diferente a la mostrada pero aún así es bonito el cap y huele bien.,4
5118,I buy Stetson Caliber for my little brother all the time. Kinda hard to find. I love sitting next to him in church because I can always smell it on him. ,5
5121,"Good stuff,but I prefer Chemaera. Thanks ",4
5123,This has a captivating refined orange/lemon initially spray. I just didn’t care for the dry down. This leans masculine. Smells better for a man. Another grown man aquatic. This is better than the original. ,3
5125,When i first tried this i didnt like it much i didnt really know what this smells like i kept smelling my hand till it finally clicked juicy sweet rose i can smell some licorice similar to what i get on black orchid Also a bit of musk this is all when first spray it then when it starts the dry down oud and sweet rose come out more and the resin mimicks honey i guess cuz thats what i smell oud yammy rose and honey my favorite notes now im in love i cant wait to get a bottle :) not sure how long it last but is been 3 hours i still smell it on me sooo good ,5
5134,UN MATIN D'ORAGE BY Annick Goutal Tried a sample will buy more for my wife and look forward to each time she wears it.,5
5135,"Ungaro men firt time I used and I find out very pleasand aroma to be use in summer,I will buy again",5
5136,Very Nice and sweet smell. ,5
5136,"I bought Ungaro Party with the intention of giving it to our teenage daughter. From reviews I had read, I was sure it would be too gimmicky for me. When we got our Ungaro package back when we first ordered a few different fragrances for men and women from Ungaro, we all were shocked when I sprayed this on. It is DELIGHTFUL. I have long be a fan of Diorissimo and this has the idea of that with a tinge of fruit added to it. I absolutely love it. Although it seems to vanish shortly after I put it on, I get compliments on it for HOURS so I know that people can still smell it although it is not overpowering. I guess this one stays with me- Just bought two more!",5
5136,"Surprised that it's got one review. Purchased this perfume twice. Its among my best buys. It pulls off a different note at the start, the under notes are most amazing as you unwind the day. It's not a perfume a chicky person could appreciate but sensuous for a calm and collected person. I would redo it over and over. ",5
5136,Lovely scent on.I love this perfume!Great buy.,5
5136,I get compliments every time I wear this.- Ungaro Party.,5
5138,"Valentino V Ete, has been a perfume after my heart, been searching for it in over a decade since i used a sample of. Love the smell, happy and fulfilled been able to get it in such a long search so happy. ⭐️⭐️⭐️⭐️⭐️",5
5138,"Such a beautiful fragrance! I have had a bottle of this for a few years and only used it for special events, but every time I wore it, the compliments kept coming! Must get some more =).",5
5141,"I love Versace perfumes & colognes. This is a great deal compared to gift sets available in local retail stores. This is a nice smelling cologne, but not one of Versace's best. ",3
5145,"Another love that Swiss fragrance scent, thanks everyone.",5
5146,Whatever it Takes Pink This fragrance is amazing! Every time I wear it I get complements. I love it enough to purchase three from this site!!!!,5
5148,"reminds me of my youth, but I still use it to add fragrance to my bed, clothing anything I wish to smell good, not for everyone, but I love it",5
5153,273 Indigo is a little more spicy than I like but I'm sure it is great on other people. ,3
5155,"This is the fresh and light scent i have been looking for in a summertime scent. 4711 aqua colonia pink pepper and grapefruit eau de cologne is a lightly spiced fragrance for the warmer weather, though i think it would also be great for those winter special occasions. I would like to try the other scent they offer and will do so shortly. ",5
5163,Agua De Loewe Ella been my favorite perfume for last 5 years. after i bought it i can not find any other one that i would like as much...very fresh and light sent got lots compliments on it!!! day or night time always works! ,5
5163,"Citrus spicy smell, =)",2
5167,This is just a for men very strong after shave smell not for women at all wouldn't recommended it. ,1
5167,"Quite a scent, quite a surprise. Very night indeed...",5
5174,"It's a really good fragrance - a great oriental combination of rose, woods and patchouli. Very long lasting as well.",5
5178,"Hello, I really liked this new version Gold, it was more attractive, not that the other was not good, but this note more in this version improved the fragrance appreciably !!! Approved !!! I am offering to my clients because seeing here in Brazil !!!",5
5184,"Nice light masculine fragrance that is not overpowering. Although an eau de Parfum, the scent is not real long lasting. The presentation is outstanding, making it a perfect gift item for any man on your list who will be happy and impressed to receive this beautiful bottle and would no doubt make it a centerpiece of his cologne collection.",5
5187,Wonderful smell. My husband smells soo good wearing this!,5
5187,some of the best stuff you can get my wife gets on me because i like to wear it to work and she says that she dont want them ladys all over me so fellas this is a lady magnet ,5
5189,I got this perfume today i really like it at first its kind of musky and citrus then after a few minutes s it gets sweet and dark i heared is a beast on projection however the one i got is not i bath in this juice 3 times and is not very strong i wish it was but anyway smells amazing another great blind buy ,5
5191,I love this Aubusson first moment perfume I bought a while back at a discount store it was love at first sniff it’s a subtle fruity floral fragrance very feminine and it makes me feel warm and cozy it’s not offensive and I think it’s work appropriate also I think it could be a every day type of scent the only thing it’s that it last about 2-3 hours and then becomes more of a skin scent i like more of in your face type of scent... nevertheless yummy scent love it that I found it here!!!,4
5196, Baldessarini Ambre shower gel smells so good and women love it on me.,5
5217,"Smells awesome, it is a really silky cream that provides an intoxicating aroma to your bath.",5
5220,"This is a wonderful fresh scent for the warmer months of the year. It's light and fruity with a vanilla underdone, perfect for wearing to the office or on vacation either one. It has to be reapplied during the day, but for the value it's a good deal. ",5
5220,"This is quite a wonderful scent. Just the right balance of fruity and floral so as not to be over-powering. The name ""sunset"" is quite fitting - it reminds me very much of watching the sunset on a tropical beach: sunscreen, ocean air, flowering plants, and fruity cocktails. Its wonderful to wear in the colder months to bring a sense of warmth and escape. ",5
5220,"Absolutely delicious, delicate, sweet. I get many compliments on this lovely fragrance",5
5222,Bottega Veneta Knot Eau Florale is the most beautiful feminine scent that draws the attention of everyone around you. ,5
5222,This fragrance is one of my all time favorites!Bottega Veneta Knot eau Florale lasts all day. People tell you how wonderful you smell and I absolutely love it!!!!!,5
5222,Bottega Venet Knott eau Florale Is the most wonderful Perfume of all It is out of this world!!!!!! This is now my favorite,5
5222,Bottega Venata Knot eau Florale is suprisingly wonderful. Love Love Love it ! All of Bottega Venata fragrances for women are fabulous Each one has a different wonderful lasting eau de parfumj,5
5234,Very sexy. Attracts women. Very lovely during the night......,5
5237,I absolutely love this perfume I will buy more in the future of Celine Dion Chic. ,5
5238,Cerruti it OK not bad,4
5238,IS A REAL NICE FRAGRANCE THE REACTION OF PEOPLE IS VERY GOOD . ,5
5238,I love the fragrance from this cologne and I'm waiting for bigger bottles to become available as I hold on to what's left of my supply!,5
5241,Excellent smell I will buy few more,5
5243,Enchanted by Chopard is a lovely fragrance suitable for everything. Love this fragrance. Chopard is one of my favorite perfumers and I hope they never stop producing this!,5
5247,"I’ve bought hundreds of different perfumes, Never been more blown away by this perfume, this is my Go to! I wish they offered the Body Creme and Shower gel",5
5247,"I’ve bought hundreds of different perfumes, Never been more blown away by this perfume, this is my Go to! I wish they offered the Body Creme and Shower gel",5
5247,Best perfume ever the aroma is addictive Clive Christian is brilliant with his knowledge of how to come up with such a wonderful aroma !!,5
5250,I love this classy refined fragrance. It has crisp notes that are not overpowering. It is just the right scent for office wear and anytime you want to stand apart.,5
5269,"I used to wear this scent when it just came out and I loved it. Fresh light pleasant smell, new fresh smell. It's very light, I stopped using any fragrance I had and stated using this. This is very pleasant light smell, not overwhelming, I love it. Highly recommend it.",5
5269,LOVE THIS SCENT.. VERY FRESH AND LIGHT,5
5269,"This is my all time favorite !!!!! I love, love, love DKNY so much!!!",5
5269, DKNY NEW YORK edt by Donna Karan W For Women Love the smell of this. It is my go to perfume. ,5
5270,"Dolly girl, nice fresh scent",5
5274,the Eau De Sisley 2 fragrance is a clean smelling fragrance but I was disappointed that it is a little too light. No one noticed I had it on unless I brought their attention to it. It is a wonderful fragrance but too faint and does not last. Too pricey for this. Will not buy again.,2
5275,"Eau De Sud is a serious citrus/herb mix. It will last 5-7 hours. While classified as a shared fragrance (unisex), it is on the masculine side. This is an honest and well crafted fragrance that I first bought in 2003 and it will not disappoint.",5
5276,I like this fragrance for my daily using. Warm. Woody. Unisex.,4
5280,I love this scent. I get soooooo many compliments on it. I'm gonna order the lotion and bodywash....,5
5284,I had never even tried or smelled this perfume. I took a chance because I love Escada perfumes. This is a light fragrance. I don't love it but I do like it a lot.,3
5284,I enjoy the fragrance of Escada Absolutely me. Recommend to all for all occasions,3
5285,"I like Eternity Intense ok, BUT I wish you wouldn't have discontinued ETERNITY NIGHT. I really LOVED that one. You probably won't print this comment.",3
5286,First time of trying Ethere by Vicky tiel. Really like it.,4
5293,This smells amazing. I purchased This without knowing what it smelled like. I went off the reviews. I’m so happy with my purchase!! Definitely will be buying more!,5
5293,I absolutely love this fragrance!!! I always get compliments every where I go will definitely buy this Fragrance again. ,5
5293,Oh my god the smell of this perfume is heaven. It stays with you all day long. Just as you had just sprayed it. 5 stars across the board.,5
5297,Di Fendi Blossom is the perfect fragrance if you do not want your perfume to be that first this someone notices about you as you walk into a room. It's light and smells like a fresh spring day. ,5
5303,"Tommy Hilfiger Freedom Sport is Very weak, scent starts out faint, doesn't last more than two hours for me. The smell is kind of dirty and not in a good way.",1
5306,"Just got the Gardenia Fracas.... beautiful, unique well mixed fragrance. Smells like bergamot one moment and when you move , you smell gardenia. Definitely a quality perfume. ",5
5307,"I actually, accidentally, ordered this Dahlia divin givenchy by accident, thinking it was a different scent & it was one of the best mistakes I've ever made. It actually goes so much better with my natural scent. This has actually become my new favorite scent. ",5
5307,Love this sent!!!!have had so many compliments!!!!!,5
5307,I smelled this in a store and fell in love. So I ordered it from this site. I love it! Dahlia Divin is my new favorite perfume.,5
5310,Not a real fan but I will use it up. I think I will stick to Pink Sugar better.,3
5312,Excellent white musk and neroli cologne for the tropics. This is my third bottle!,5
5317,This is my favorite moisturizer cream now a little on my hand and my face after night shower. You won't believe the only team you have in your sleep is sweet dreams.,5
5317,Delicious and rich. Pleasantly smooth.,5
5318,One of the best fragrances I ever owned!!!,5
5318,Eau de Rhubarb Ecarlate by Hermes is a sophisticated and luxurious scent. I priced it on a cruise in duty-free shops for more than $80. I got it from Fragrance Net for $71with free shipping. The exact same product. You can't beat that.,5
5318,best perfume ever I own,5
5318,Excellent but wish it came in concentre to last longer,5
5323,"Guerlain Idylle Duet Jasmin Lilas is exquisite if you love lilac, which is by far, one of the most difficult scents to mimic (real lilac can't be distilled). It mingles perfectly with jasmine here, all of which is supported by woody/rose/green notes at the base. It smells like the joy of Spring's peak for that reason. It is delicate but not shrinking. It's hyper feminine, sophisticated in it's simplicity, and grown up---all of which seems rare in the sea of fruity/gourmand or ultra fresh scents nearly-unisex scents that dominate at this time. I wish I could get a body cream and shower gel to make this truly complete. ",5
5323,"Idyllic Jasmine/Lilas - Guerlain- Being a huge admirer of Lilac, but finding it near impossible to find a beautiful fragrance that can replicate it, I tried this beautiful, completely feminine scent. The Jasmine makes a perfect balancing scent, which is a mistake many companies make, blending with too heavy or strong a counterpart. It wears down to a lovely fragrance. Great fragrance.",4
5327,"It smells very old, and with a vague scent of naphtalene. I guess it doesnt go with my chemistry. However I recommend not to blind buy like I did based on reviews. Try on your skin first. ",1
5328,"I purchased this fragrance and can now admit I had to give it a chance. It is a light amber scent, much lighter than most others, and I can see now how the cedar and green tea give it balance. The first couple of times I wore it, I was expecting it to be stronger, but now that I am getting used to it, I can really appreciate how pleasant it is without being overbearing. I might even consider it a ""skin scent"" as it seems to be one of those that others around me will notice when they get within my ""bubble"", and this is nice as to not offend others but be able to enjoy the scent myself. I would encourage others to try this scent and give it some time to develop on your skin as it is pleasant without being overbearing.",5
5328,I really like J Del Pozo Ambar scent. It is a touch of woodsy and a touch of oriental combined. It is a subtle scent that is not overpowering or strong. I wore this to work and received a lot of compliments on it. I would recommend this to anyone who loves a clean scent.,5
5337,"love the Earl Grey and Cucumber cologne by Jo Malone, fresh scent followed by woodsy undertones",5
5338,Jo Malone lime basil &mandarin cologne spray inboxed 3.4oz I really like. The smell stay with you for the most part of the day. I would order it again and recommend it to others to.,5
5338,"Jo Malone Lime Basil and Mandarin cologne is an amazingly energizing fragrance. For a cologne it lasts a pretty long time too, the basil spice note lingers for hours. Just love it! along with the Nutmeg and Ginger they are my faves",5
5343,"This perfume has a light flowery scent to it with a small citrus scent due to the green apple in it. The scent only lasts for a couple hours and you wish it had more scent staying power. Juicy Couture ""Frosty"" Couture is a perfect scent for anyone, especially if you are buying for a gift. I love the scent, I wish it lasted longer. I only rated this with four stars because the scent doesn't last long enough, otherwise I would have given it five.",5
5343,"The scent Juicy Shimmer is absolutely amazing. Lasts for hours. Only downfall---the atomizer clogs because of the shimmer inside the bottle. I am having a hard time removing the cap. I do recommend this product if it comes in splash, NOT spray.",5
5344,Cavalli is a very beautiful and potent scent.,5
5349,"Í wanted L'Eau d' Ambre Extreme from L'Artisan because i know the nose behind it is Jean Claude Ellena and there is another Ellena fragance that I adore but can not afford: Hermes Ambre Narguile. So i did my research and happens that they have both similar notes. Oriental but powdery this eau de parfum is perfect for anytime. Soft but remarkable, never overwhelming. I LOVE IT",5
5349,L'Artisan Parfumeur L'Eau d'Ambre Extreme...love!,5
5349,When I wear L'Artisan L'eau de Ambre cologne people follow me and ask what it is and where they can get some,5
5349,"I love this scent. I receive so many compliments every time I wear it. It's a warm, enveloping, rich fragrance which is really unique. Perfect for winter.",5
5350,"Nuit de tuberouse is very fruity floral, it's a sweet tuberose scent. It's lovely like it a lot. Great for summer.",4
5350,"L'Artisan's Nuit De Tubereuse Smelled this on a women in Italy on tour I took , it reminded be of the soap I loved in Tuscany, she told me the name and I ordered from another retailer because it wasn't stocked here yet, it was double the price. Just received my second bottle in the large size, great deal! starts off powdery and a pepper note, then I can smell citrus and rose a little bit, but the dry down is clean musky vanilla. I keep getting that scent on myself at the end of the day, Beautiful scent!",5
5351,At first I thought it was just ok but after a few months I started wearing it it Hermès d’jour everywherri went atleast one person complimented. Then I said let’s try it again... alone. It’s perfect it’s not strong but gives you a delightful reminders that’s you are wearing something special. Perfect on any day even when you are not sure what to wear this is always beautiful ,5
5351,"I did not care for the women's perfume, L'Artisian Parfumeur. You can barely smell it after you spray it.",2
5351,Do not like the women's. L'Artisan Parfumeur fragrance. Do you take returns on that? Loved the mens Sauuvage! My husband get so many complements on it.,2
5363,"I use salvador dai for men since the 1980 one of my favors and I try laguna and I been surprised with the aroma is very diferent to the other one , I like both ",4
5364,I love this product...and wear it everyday!,5
5366,"I really like the light fragrance that is fresh and lemony smelling. After four hours, the smell was still there. I love to wear it for my girlfriend too. LOL!",5
5369,Lovely scent and a welcome addition to my perfume collection.,5
5372,"Its only downfall is that it doesn't come in a bigger bottle, I'm obsessed!!",5
5372,This is my third perfume within this line and it is just as beautiful. The dry down is so nice. I love smelling it on my scarf. It lingers softly. ,5
5372,Love this perfume! Powdery but not what you would think of as the norm for powdery. Men seem to love it. Two men I work with wanted to know what I was wearing because they wanted to purchase a bottle for their wives! This is a great summer perfume as it isn't heavy or sickly smelling. Makes me feel clean and fresh when I spritz it on. ,5
5372,"Lolita Lempicka L'Eau en Blanc... WOW! Sweet, powdery, & delicious, so much more than I was expecting. Long lasting without being cloying. I loooooove this one so much! I got a sample vial and I don't know how I'll survive until payday to buy the big bottle lol Forget about the description saying this is for ""younger"" women! LOVE!!!!!",5
5377,It’s very good I like it ,5
5378,Wild Rosa aoud another star added to my collection each mancera that I add to my collection get better and better and this is no exception very powerful and blended very well and has a serious quality about it nicely done mancera Wow ,5
5380,I absolutely Love Daisy Eau So Fresh Blush! I plan on buying another bottle! You just can’t beat Fragrancenet for quality and price.,5
5380,"I love, Daysi eua so fresh blush, I always looking for fresh perfumes like Dolce Gabbana light blue, or yellow Dimond, and this one it's is fresh, it's a little floral but you are going to love it it's so feminine.",5
5381,"Marc Jacobs Pear, wasn’t exactly what I had anticipated. It smells delicious! You can definitely smell pear, however I feel this should be listed as unisex. I gave it to my husband and absolutely love the way it smells on him.",5
5381,"This scent is incredible. It has a lot more than just pear. It's fresh and light and subtly sweet. It's the perfect day fragrance, although I would honestly wear it all the time. I purchased this one without smelling it beforehand, but I am SO glad I did. This is my new favorite!",5
5382,I have been looking for this for years! I was so glad to finally find it. It really takes me back.,5
5382,My hubby loves Mcgregor. He’s used it since it first came out many years ago. So glad this company still carries it. He would love some after shave too if they make it.,5
5382,A lont time favorite on my man,5
5383,"Memo Paris Granada smells wonderful!! I bought a sample of this to try before committing myself to purchasing the full-size because I didn’t want to spend that much money. Let me just say that it’s worth it! You have to try this...it smells very feminine and floral, but not too floral. It’s unique...I absolutely love it! This is one perfume you want to have in your collection...I guarantee it!",5
5390,Modern Muse Le Rouge Gloss I absolutely love this perfume. For the price here I would highly recommend to anyone. It smells amazing and it last all day. I get compliments everytime I wear it. It has become one of my favorites! ,5
5390,I absolutely love this scent. Seen reviews and it is awesome. Modern Muse Le Rouge Gloss smells great. ,5
5391,Love Love Love it smells great .,5
5391,"I would describe this as an oriental, woody scent. I think it is much more sensual than the other Muses. It it most like the original MM, but less floral and more woody. It is deep, but it is not an overpoweringly strong fragrance. It is like wrapping yourself in cashmere. It is definitely different but nice. If you like jasmine, sandalwood, and patchouli compositions in fragrance, you will enjoy this. ",5
5392,"I cannot believe this fragrance! It’s delicious! Cuir is one of the best Smokey incense scents out there and I can’t believe it’s not in the $200 - $400 range. The scent opens fresh and spicy but very quickly (after 30 seconds), turns into smoky incense. I’m not sure how this happens when there isn’t an incense note. Very masculine scent. Definitely for fall and winter!",4
5415,"It's very sweet, nice and different, I love it",4
5421,"Penhaligon's Blasted Heath is wonderful!!!!! I was a Givenchy fan but is seems to have changed to gone away, so I have been searching for a new fragrance and this was a mistake. I thought I was ordering Iris , BUT am so glad I made this mistake. It is sensual and exciting and smells VERY expensive. I feel wonderful to wear it. I spend my time in a wheelchair, so I don't get to shop except frrom the computer. This fragrance really lifts my spirits. Thank you.",5
5421,"This fragrance is magical. Recently bought it in Paris and paid twice as much. I get so many compliments on it, even from strangers. You will not be disappointed. ",5
5421,"I bought this scent in Paris a few days ago for $180. This stuff is tantalizing and sensual. A great buy at more than half the cost of what I paid. I am kicking myself right now. I , love, love, love this perfume! This is my new signature fragrance. You won’t be disappointed! ",5
5421,"Penhaglion's Blasted Heath is herbaceous, unisex, and wonderful. This is a statement scent - confidence!",5
5422,"I tried Penhaligon's Ellenisia based on an article in a magazine that recommended rose-scented perfumes. It has quickly become my favorite scent. It is just so soft and feminine. I love smelling it on my clothes, and it does seem to last throughout the day. ",5
5422,"Penhaligon's Ellenisia is one of my favorite scents. It has a soft, flowery aroma. The scent is not too strong and lasts a majority of the day. I put my on in the morning and still get subtle hints of it by the time I get home after a 12+ hour day. I highly recommend this for any woman who enjoys light, flowery scents",5
5435,"Police to be is such a great and fresh fragrance! It’s sweet and fruity, reminds me of wild blackberries growing in the woods :)",5
5436,"the best for evening on a date, the sent is not to strong, just right",5
5439,White flowers with a hint of nutmeg. The combination of pineapple and white flowers reminds me of toned down ylang ylang. It's a very nice scent and very different. Definitely a niche scent. ,4
5457,Scarface cologne smells just like Paco Rabanne’s 1 million. It has the same projection and longevity as well. A great alternative if you’re trying to save money. ,4
5471,"Sultre is definitely a different aroma. Reminds me of spicy smells. Once on it smells better than when you first spray it. It's a strong smell, a little bit goes a long way.",2
5482,Love it!! It’s light & smells so clean & fresh yet classy!❤️❤️,5
5488,I dearly love this fragrance! My niece gave me some last year for a gift and said this was simply made for me. My girlfriend said she was jealous cause when I walked by a handsome guy they were surely going to turn their head to check me out!,5
5491,Valentino Milk fragrance is very aromatic but subtle. It is the only lotion that eliminates my very dry skin.,5
5496,"smells delicious, im in love",5
5499,Clean and refreshing scent...Love it,4
5504,"Watt Pink's scent is unexpectedly delightful. I just wish it lasted up to 8 hours without fading. In any event, it's still a great buy.",4
5510,Yardley gentleman classic is a refined fragrance which stays with you all day long and gets plenty of compliments.,5
5512,"Yardley Original, for men, is a classic manly fragrance with soft notes of sandalwood and appropriate for any time of day for any age.",5
5513,"I love this brand, and i wanna buy jost rock for women",5
5513,A really great woodsy oriental with the sweetness of vanilla. Has a warm spicy backdrop. Niche quality. It becomes milky on the dry-down. No smoke or incense in this oriental. You can definitely blind-buy this one if you like oriental fragrances.,5
5550,"Awesome fragrance, super long lasting on my skin, worth every penny. I will be purchasing more Amouage fragrances in the future.",5
5550,"What an amazing, unique, rich scent! Stays on your skin days! Makes everyone crazy around you! I have been asked sooo many times what am I wearing! And I am not giving away my secret! I don't want anybody else smell like that! Its mine!!!",5
5550,"Amouage Blossom love is a fragrance I disliked at first sniff...and then fell in love with not long after. Now I'm mad for it, constantly sniffing my wrists and enjoying the fluffy cherry blossom rose and amaretto cloud that surrounds me. Most unusual, does not smell like anything else. Soft yet intense, exotic yet comforting. My new favourite and I'm so happy to see it at half the department store price on fabulous FragranceNet.",5
5551,Received promptly and just as ordered. Will do business with again and again!!!! Thanks ,5
5554,Love this perfume floral sweet and spicy good projection and staying power another blind buy for me i will always have it in my collection with sunshine and bloosom love ,5
5560,I've order a lot of fragrance from u and i love the prices and smell. This Angel Heart with Love by Clandestine looked so cute i can't wait to try it it's my first time i ordered this fragrance. I like to try other fragrances for fun because every fragrance smells different on others. There can be 8 women with the same fragrance in a room u can go around to each one to smell them and none r the same.,5
5560,"Smells fantastic, it last too. Its a really cute bottle w/ lil heart beads inside. Cute gift for valentine's day too;)",5
5564,"Excellent scent for special events, robust.",5
5568,It is simply THE best!!!,5
5568,"apparition perfume revelation 15ml Have been wearing it for 3 years ,Simply wonderful!! I wll never change it .Everybody tells me what perfume i wear and ask where I bought it from ",5
5571, Armaf Beau Elegant eau de parfum by Armaf Tres satisfaite du produit. Recu rapidement ,4
5575,ARMUF SAUVILLE IS NOW ONE OF MY FAVORITES OUTSIDE EUPHORIA BY CALVIN KLEIN!!! THIS PERFUME I GIVE 5 STARS !!!! IM VERY PICKY ABOUT MY PERFUME AND YOU ALL NEED TO GET THIS AWESOME PERFUME - LONGLASTING TOO!!!!,5
5578,My Date night perfume I lovel ove Armani code i don't thin I will ever stop wearing this ,5
5581,This smells amazing! My husband loves it!!,5
5583,"I’m so so happy with my new scent, Atkinsons His Majesty The Oud. Although this scent is for men, I’m a 50 year old female and just love the sultry depths of the Parfum. Unisex for sure, I’m loving it.",5
5583,"Atkinson's His Majesty The Oud is superb. 1st saw it on youtube reviews, they were all good so I googled it and again Fragrancenet had the best price. Very potent on initial spray. Give it a couple of minutes. The Oud and smokey Vanilla are wonderful. Very classy and long lasting wore it twice so far. Got a compliment both times. Would buy it again and highly recommend it. Love it. ",5
5590,Azzaro Couture is chic. Smells like a supermodel in St. Tropez! This is a pricy hard to get eau de parfum in a hand blown glass bottle decorated with 200 Austrian crystals on the lid. It can be refilled. Made of REAL perfume essences some of the most expensive to buy. A great price and a beautiful scent!,5
